station,district,n_windows,stride_rows,raw_rows,xgb_raw_rmse,xgb_stride_rmse,ridge_raw_rmse,ridge_stride_rmse,persist_raw_rmse,persist_stride_rmse,clim_raw_rmse,clim_stride_rmse
"Primary School/ Composite, Tandheda",MUZAFFARNAGAR,6,6,692,0.38481477469049574,0.4968624009881858,0.8385100058336854,0.8001831743159159,0.5558641488165279,0.629672757172692,0.5636094786385629,0.5036173166406908
Prmary School Rajpura,VARANASI,7,7,821,4.085723448544065,2.0947261713188285,4.317700290030838,3.318676562863191,4.279772852792135,2.3069535062847715,5.192908688002391,4.465004280563059
Punchayat Bhawan Bhaluwani,DEORIA,7,7,820,0.9632098430165071,0.7521219377921146,1.643258408577437,1.6890082437984366,1.0717689178185916,0.8290297187778015,0.8553525359446543,0.7306557063081861
Punchayat Bhawan Vijaypur,MIRZAPUR,7,7,821,0.8266839268351523,0.45038958368910076,1.3803208193709002,1.0932455653374764,1.0623663229988218,0.582610691594158,2.1277449838960827,1.759221739708865
"Purv Madh Vidhyalaya, Doomradeeh",SONBHADRA,7,7,746,0.4596401636135705,0.44394828652769186,1.3607060479339468,1.3394867475770915,0.392413347027207,0.26129904723602315,1.7216711111934013,1.4975662260609683
"Purv Madh Vidhyalaya, Shivpur",SONBHADRA,7,7,739,0.5248910574056359,0.4636190252816054,0.8860504029328238,0.9047811431131875,0.4483820220761964,0.49745133797822644,1.4515494015801522,1.5302593434947587
"Purv Madhyamik Vidhyalaya, Doriya",SONBHADRA,7,7,731,0.49011882905911797,0.5334116125387285,5.616683863482696,5.531921563238947,0.5756169423068258,0.6628779495456166,10.15157495285447,9.00790410495623
"Purv Madhyamik Vidhyalaya, Fattupur",SANT RAVIDAS NAGAR,7,7,755,1.34144821011603,1.8449468210402804,2.2149060513773,2.1448512216462325,1.453342644812026,2.0430159381266044,1.9461420008790726,1.7481727144460664
"Purv Madhyamik Vidhyalaya, Mahooli",SONBHADRA,7,7,755,0.4853068880054903,0.47647736153927794,0.7099266577362788,0.566069751872049,0.4346379434886396,0.432242855351845,0.6583552504302017,0.547840717403429
"Purv Madhyamik Vidyalaya, Mujehra",MIRZAPUR,7,7,746,0.49993482280270857,0.2950774892278576,1.63536130105188,1.457800464427699,0.5019860420947145,0.25065244669205666,1.455900601364935,1.0470295815746842
"Purv Madhyamik Vidyalaya, Ranibari",MIRZAPUR,7,7,738,0.6194380128659165,0.5499765248211541,1.6380808138084293,1.4965926235049274,0.4573318736537543,0.3489584704254931,4.201929136839486,4.2081334832320145
"Purv Madhyamik Vidyalaya,Bharpura",MIRZAPUR,7,7,746,0.5332310562154048,0.40650392273363306,0.6679519444106082,0.6199050759063874,0.586867665360448,0.53142967156656,1.9104954860468524,1.9228300611061029
Purva Madhyamik Vidhyalaya Achausa,JHANSI,7,7,829,0.6205388849023602,0.4564214271720225,6.943292150042545,6.904428018779101,0.8587441057983731,0.6088531825802623,9.817979846814714,10.061621862415231
Purva Madhyamik Vidhyalaya Bhitaura,JHANSI,7,7,825,0.7946602195625835,0.34283043214519154,0.9686015265033804,0.7843917961329209,0.9549398223068009,0.5424805016505325,5.171055584916164,0.9077137833590497
Purva Madhyamik Vidhyalaya Ladwari,LALITPUR,7,7,829,1.02831722243947,0.39925545130984813,1.0741992171437107,0.40269442400168165,1.3057879829839238,0.5402808608077713,4.915590232827531,1.4677797935390136
Purva Madhyamik Vidhyalaya Piphara,ETAH,7,7,821,0.6456828521145009,0.5486134081631933,1.8720504439426577,1.9964850185612306,0.6910972075583544,0.6499085617046948,1.72154943346245,1.6742897494694793
Purva Madhyamik Vidhyalaya Sihari,JALAUN,7,7,829,1.115259020225105,0.8250186935265669,0.866473328537289,0.5802548314731024,1.236940655298744,0.8558088152462746,4.199686031534743,0.6322605966320939
"Purva Madhyamik Vidhyalaya, Chackwara",AZAMGARH,7,7,821,0.6212195374204685,0.7210366344583868,1.1477406039544849,1.1213630837688047,0.7261575123635036,0.836583603983783,0.5780885274237648,0.6491852620510463
"Purva Madhyamik Vidhyalaya, Chandapur",VARANASI,7,7,821,1.0869881280178886,0.48787049499858837,1.3304638242542561,0.9894368441689956,1.2124430345296253,0.5455064616113636,2.726472001822036,2.43475431805464
Purva Madhyamik Vidyalaya Chalakpur,SAHARANPUR,7,7,829,0.38698536667489736,0.4360408536668287,0.6779117883208908,0.7645939623140935,0.5501506111644624,0.5071303028170826,0.8842459367605106,0.8590094443290064
Pv. Compiergang,GORAKHPUR,7,7,747,0.43968281835159145,0.5065848386405957,0.5521004199777307,0.5177765897308317,0.48095758489509793,0.5481833961753615,0.8145020168771451,0.6694901452325435
R.R.C. Center Aata,JALAUN,7,7,821,0.44946484383346696,0.27052745349909296,0.46800896548726123,0.4267724085558386,0.6109660361780307,0.3242087045754184,4.499133983777058,5.411490450429464
RASULPUR BARGAON RAJKIYA UCHTTAR PRATHAMIK VIDYALAYA,KAUSHAMBI,7,7,746,0.6373635768336311,0.5061094312531028,2.3160903422952073,2.8208840097511136,0.6365282144433577,0.5193811023803568,3.237868852918252,3.527820423677524
Rajapur Sikraur,AZAMGARH,7,7,745,0.5763685249881556,0.416790507616579,0.8505764799868113,0.661080097863576,0.6567813194413413,0.49110173502692134,0.5653672350558121,0.8154768579914365
Rajkia Balika Inter College Kamasin,BANDA,7,7,742,1.24534941998707,1.3764874559337126,0.7175232507490513,0.7734815575293403,1.3899000496614362,1.4872999815434322,7.993945762800434,8.627148397412792
Rajkia High School Pakhrauli,BANDA,7,7,756,5.21154804011519,4.816028164934741,4.2498156517496195,3.709200086287524,5.159724357099209,4.792082158432005,10.103975896182689,10.230030918950273
Ramchhitoni Sahawar (UP-011),KANSIRAM NAGAR,7,7,839,0.3143889005959866,0.3137670953468714,0.96282159847628,1.0187368673164006,0.3888247561550415,0.37581718436721073,1.0855923401245944,1.0864305158425773
"Roadways Bus Stand, Robertsganj",SONBHADRA,7,7,738,0.5011321640706369,0.6133910059081734,2.1422883943140416,2.2009540458041106,0.4787457174896203,0.4658105272974237,3.641694525007578,3.116832523478713
SARAHARI PRATHMIK VIDYALAYA,GORAKHPUR,7,7,747,0.5916964145546926,0.4125861700412622,0.7731506134564003,0.7740872815330578,0.5532132059833753,0.321224433385433,1.114494081853362,0.9875633806513743
SWASTH KENDR PIPIGANJ,GORAKHPUR,7,7,746,0.579067727432008,0.6430045962620466,0.9069841284148121,1.0416008364698175,0.5263447973821032,0.6795967274597582,1.0444827500620593,1.332062318767913
Saint Ravidas Nagar Abholi Abholi,SANT RAVIDAS NAGAR,6,6,715,1.1684733271738161,1.2769839927808875,2.298511364240692,2.5625514851580755,1.152616996537541,1.111612647231596,2.339794565115919,2.4756041589232796
Saint Ravidas Nagar Abholi Gangarampur,SANT RAVIDAS NAGAR,7,7,721,1.880822631125108,2.4000229204903776,2.6024328681015283,2.72809721774844,1.9866729158447292,2.4989995567977084,2.714127084720816,2.6586107029408543
Saint Ravidas Nagar Aurai Ugapur,SANT RAVIDAS NAGAR,7,7,833,1.130262725791924,0.879371174568688,1.9941108940471097,1.9415253799484447,1.133123980079148,0.7120300809773294,1.6011079618984465,1.4410298839698799
Saint Ravidas Nagar Aurai Uprauth,SANT RAVIDAS NAGAR,7,7,721,0.5017337287428907,1.0339734968684087,0.9536562902124734,1.0608115361639905,0.6871893082577939,1.204533290944316,0.37856423618332574,0.6359720432001261
Saint Ravidas Nagar Bhadohi Munshi,SANT RAVIDAS NAGAR,7,7,837,0.5977617840970276,0.839110262010083,1.5314217276862718,1.65123155633239,0.47404329978252463,0.721693268019363,1.2648055556440463,1.1957587358660293
Saint Ravidas Nagar Deegh  Deegh,SANT RAVIDAS NAGAR,7,7,721,0.6249348646653056,1.0164962817298282,1.1962648189590614,1.0353132092045922,0.9155956509564347,1.2955699897398887,0.7255190642192408,0.8611004873736621
Saint Ravidas Nagar Deegh Velahua,SANT RAVIDAS NAGAR,6,6,711,1.4020115657753285,0.6469885900267272,1.6208731170736839,1.6376037958786418,1.5509323540202136,0.5665944078301078,0.8147666624745961,0.9058351669246855
Saint Ravidas Nagar Gyanpur Kansapur,SANT RAVIDAS NAGAR,8,8,861,0.5801814197829681,0.7639341040166402,0.7650543773290976,0.8971382274960048,0.42246133086665966,0.5378918461494465,1.051884456961482,1.3151810461026943
Saint Ravidas Nagar Gyanpur Samhai,SANT RAVIDAS NAGAR,6,6,713,2.0381312248854693,1.0804550199357912,2.252931125802064,1.8883462097333001,2.1397617597206002,1.0510237087088947,1.6114227585244836,1.3469341418440912
Saint Ravidas Nagar Suriyawan Chhapariya,SANT RAVIDAS NAGAR,6,6,669,1.2933849427630766,0.8924212200376104,2.318533877654259,2.267867070252516,1.2415470173104637,0.6947446971085924,2.720215717144603,2.588137034996659
Saint Ravidas Nagar Suriyawan Mond,SANT RAVIDAS NAGAR,8,8,861,0.7283909027786398,0.5596930097472466,0.8582931765403333,0.8189507380498999,0.6074264047527939,0.48429740139280575,0.9310693363415462,0.9289693134022537
Saital,GORAKHPUR,7,7,747,0.44420521478023556,0.3700690231685115,0.7816674902817509,0.6534842392235655,0.41584829477215496,0.27904808682644955,0.9236637285228602,0.8165437815169737
Salhakheri,MUZAFFARNAGAR,7,7,765,0.5180565055957453,0.34339464069843223,0.7827340860375237,0.8111259537832605,0.4883697097258541,0.2891344612258133,1.1675033938573838,1.2304907488811483
"Samaj Sevak Junir High School, Bhaura Kalan",MUZAFFARNAGAR,7,7,721,1.4102875006112472,1.4365828193040866,2.511965124031038,2.177002691118319,1.6168500970374473,1.6397153253090564,1.963490237176059,2.0523485950141005
Sanjhak,MUZAFFARNAGAR,7,7,761,0.5935818706075144,0.48571570586645707,0.7879010203712955,0.9153063750259439,0.632837512846855,0.4980037814647387,0.8116415269595707,0.6981991489448417
Satti Chau Prathmik Vidyalaya,SHRAWASTI,7,7,765,0.4633028943503454,0.36213103736724783,0.5406476090209589,0.5176658119295164,0.40644635242209665,0.38216331821403493,0.6412118716596505,0.588254288034412
"Shahid Chandra Shekhar Kanya P.M.V., Mallupura",MUZAFFARNAGAR,7,7,721,0.6401430208825047,0.7212685397344856,0.9254599227090785,1.0179416515957551,0.7833658432369713,0.8569216007048759,0.7005119562843916,0.6975657436476924
Shahjahanpur Bhawal Kheda Bhawal Kheda,SHAHJAHANPUR,7,7,721,0.5446542677455819,0.629185670366509,0.5060674771000616,0.4863312676001105,0.6987020497540002,0.7780441742017814,0.7193917369387914,0.6139026179738597
Shahjahanpur Bhawal Kheda Chak Bhitara,SHAHJAHANPUR,7,7,835,0.8823056880205706,0.8956154475699367,0.7742812405188442,0.8021238171191583,1.0312665085384465,1.0194595404009201,0.46946158238286373,0.29541259058386854
Shahjahanpur Bhawal Kheda Chaudhera,SHAHJAHANPUR,4,4,412,0.9380280885654971,0.8708632237902312,1.5958565230215027,1.6250786992873414,0.6796577962128326,0.7383171209618473,2.4358130603320602,2.485285153425419
Shahjahanpur Bhawal Kheda Ladhauli,SHAHJAHANPUR,7,7,823,0.5424525858718966,0.6833924257052932,0.667090683433902,0.7694621017016098,0.6766127095955181,0.7627338822702959,0.6233676495398031,0.651183582056307
Shahjahanpur Bhawal Kheda Shahbaj Pur,SHAHJAHANPUR,4,4,421,1.0079930976229103,0.8482368240753362,1.1137349740958276,1.103918304699529,1.0830799646837854,0.9508493530357186,1.87879971159014,1.4893402689217614
Shahjahanpur Bhawal Kheda Sutnera,SHAHJAHANPUR,6,6,694,1.0364219674677793,1.0217934829699722,0.8852477456889591,0.9863798536682162,1.1794297122886193,1.167801730113281,0.26269373128835216,0.24453938979136036
Shahjahanpur Dadraul Banthara,SHAHJAHANPUR,6,6,681,0.22829083379304882,0.17773343632229788,0.5979580943811511,0.64389809892408,0.3245743666955711,0.22872066073545877,0.49854888587608454,0.46405047517893383
Shahjahanpur Dadraul Saraura (East),SHAHJAHANPUR,4,4,423,0.8460883437312418,0.6700704163450117,0.8192022009211629,0.667676388880273,0.9205740278838938,0.7879557231394473,1.3304554441632626,0.9172447660998124
Shahjahanpur Puvayan  Badagaon Pratham,SHAHJAHANPUR,6,6,717,0.23751410943518167,0.2372117879302551,0.6392654377549258,0.7300199197488927,0.37898858148750647,0.3790331256552279,0.6764627901999263,0.7058998687566446
Shahjahanpur Puvayan Bhilawan,SHAHJAHANPUR,6,6,713,0.37647188208360904,0.3026324628476475,0.7436438933339099,0.786269041309876,0.48906620418798064,0.41465213448340554,0.6241419407794714,0.6022968664501317
Shahjahanpur Puvayan Mahua Pathak,SHAHJAHANPUR,5,5,585,1.2947330929918783,1.1026208636606056,1.0004362122266346,0.8959763366011437,1.4667564734681897,1.2790905576490308,0.7352689711378355,0.7565782664496046
Shahjahanpur Puvayan Nahil,SHAHJAHANPUR,6,6,711,0.26849225234471336,0.20098756617227478,0.4428266228968414,0.32468277468539664,0.3413569398183784,0.21047256160430036,0.38784846692427505,0.3609205866247269
Shahjahanpur Sidhauli Korokuiyan,SHAHJAHANPUR,7,7,721,0.9774635396591084,0.8233743446597263,0.7806774694161454,0.8469731385777084,1.072639120217671,0.9375155653620918,0.8129762221382799,0.925582192642718
Shahjahanpur Sidhauli Mahanand Pur,SHAHJAHANPUR,6,6,654,0.21986384240505247,0.1786073806276764,0.5474011025768283,0.5476614171057549,0.18445010062529663,0.14633012014411195,1.4737034484113412,1.353074847804649
Shahjahanpur Sidhauli Sidhauli,SHAHJAHANPUR,6,6,719,1.3319927008591492,1.2978073706325732,1.1403804634859265,1.1896846978331113,1.4644810389330454,1.4400509327512756,1.5925536731124317,1.783625417716045
Singhara Pr. Vid.,AZAMGARH,7,7,745,0.8386342843243184,0.7257485580651027,1.4503151457938035,1.3332842167761458,0.9605834506223302,0.8658275706162356,0.9209565008643625,0.8055302892734723
Sonbhadra Babhani Bhawar,MIRZAPUR,7,7,820,1.0153826872032878,0.9370686064514128,1.2837815594659903,1.3965524196115038,0.828513405308171,0.7902940075586734,1.5581747020337375,1.709453410972558
Sonbhadra Chopan Khairatiya,SONBHADRA,6,6,718,2.618755524229448,2.568849584274588,2.8653717883176535,2.666355909258662,2.9349657925235184,2.8375746912424824,2.4458195560218567,2.589971105486882
Sonbhadra Duddhi Mahuli,SONBHADRA,6,6,720,0.6751907069983745,0.5335301673178665,1.0989762487105177,1.066949276532845,0.9943354156451741,0.760081931018978,1.0061948318758187,1.1027204581643377
Srikantpur Pr. Vid.,AZAMGARH,7,7,761,0.5152522389894135,0.5127047143883074,2.7209035799207992,2.6493645873508913,0.509712537102235,0.551341901696349,2.448534989484438,2.5660951373571974
Sujanpura Badhyapar,GORAKHPUR,7,7,721,0.8904111502219699,1.135317176954607,0.7282575320167781,0.9319961410786042,1.0622728887429562,1.3191307117685387,0.397814576445456,0.31411783282205635
"Swarg Dham, Hardua",JHANSI,7,7,829,3.4004835095325276,2.824277082189685,4.024736398058582,3.399504723872957,3.6756093251614144,3.050439767051592,16.144312127331037,15.854564570338406
"Thana Prisar, Lalganj",MIRZAPUR,7,7,752,0.4716068513588266,0.4020153732543334,0.7763515999888544,0.890436202407625,0.46291956642423965,0.3303373250158966,2.299860867278551,2.2610437712436555
Uccha Prathmik Vidhyalaya Deaval,CHITRAKOOT,6,6,700,1.2343632188584124,1.0716827828508593,0.8827073189163734,0.6728553882880919,1.205688888494561,1.1151426992955773,8.931407962283998,9.131141892897578
Uccha Prathmik Vidhyalaya Devaratha,BANDA,7,7,829,1.1666518256805425,0.7765806814446881,1.1917198414246777,1.1367820738489347,1.3383135934858181,0.9437099454102367,1.0269143246481434,1.3483721501711399
Uccha Prathmik Vidhyalaya Odera,HAMIRPUR,7,7,805,1.0414865453512672,0.4144055217333251,2.2970180057181078,1.9145091860652539,1.268276646301977,0.5294609112907491,4.921441315587118,5.2665253821135645
Uccha Prathmik Vidhyalaya Uldan,JHANSI,7,7,829,1.4576756103479007,0.3885224645406786,1.4846611494557833,0.21910110795244608,1.4629419655706621,0.589545408420324,1.9121057874225826,0.7623204662762058
"Uccha Prathmik Vidhyalaya, Chero",DEORIA,6,6,687,0.3775013161034174,0.30396028016702703,0.5485968425912374,0.4580882733988714,0.4460778014314008,0.2916904102477682,0.5834103168426137,0.4891315140336323
"Uccha Prathmik Vidhyalaya, Gangapur",FATEHPUR,7,7,829,1.1186984973536789,1.037225843783513,2.1775699056270588,1.991570213533725,1.159573686955221,1.0433012457191413,3.0638980863787424,2.6970932393901927
"Uccha Prathmik Vidhyalaya, Hasanpur Kadim",MEERUT,6,6,703,0.2321361387828832,0.2335224393475444,1.4610105108279972,1.601266905299968,0.04242892302194478,0.04294163609731409,0.5451793273900387,0.5382686553593363
"Uccha Prathmik Vidhyalaya, Kapsarh",MEERUT,7,7,829,0.7328951682615815,0.27127798518325164,1.0010484963282014,0.9100715231339301,0.9177884358914057,0.255613532795367,1.2030292860976766,0.9556547283519443
"Uccha Prathmik Vidhyalaya, Lohra (Pampawan)",SONBHADRA,7,7,829,3.7344619280599534,3.3801427587502335,3.4567897906604137,3.275408917398648,3.952813750367253,3.535093404236952,7.417957318682368,8.505250312175876
"Uccha Prathmik Vidhyalaya, Pathouli",MEERUT,7,7,821,0.5174521055347964,0.3218190123159074,0.913343745549621,0.718105873071112,0.6894802783800096,0.5010092871452629,0.6292392262744435,0.41481710147795414
"Uccha Prathmik Vidhyalaya, Semra Bhav Nagar",LALITPUR,7,7,829,0.6389326392511874,0.4253705119483676,0.627008650963333,0.39911015027603103,0.7955883926410348,0.35599025870663314,4.7180793407865735,1.5679454617371558
"Uccha Prathmik Vidhyalaya, Simra",JHANSI,4,4,451,0.5225813254448425,0.6379756725153632,1.282125944284793,1.3361142688163123,0.46279674583035996,0.5753620150284975,1.3433765030952434,1.2659030929044295
Upper Primary Kasampur,MUZAFFARNAGAR,7,7,829,1.5945468392165358,1.6668567219726285,2.3374123025243265,2.172672236228483,1.5392477071836386,1.5815735478046957,3.249726072709478,2.9308877273849494
"Upper Primary School Eng Medium, Hariyabans",SAHARANPUR,6,6,713,0.4137763750565583,0.26027538051477417,1.1649366783697181,1.392592034245807,0.4834328487857877,0.31966171491004786,1.0430887870956462,1.1608065246019028
Upper Primary School Lehra,ETAH,3,3,302,0.9545587532389495,0.7636779385551029,0.9601316823490538,0.7617986929626801,1.1256917670208713,0.9077859122539836,1.8491498387330616,1.453933631638093
Upper Primary School Pohalli,MEERUT,7,7,829,0.4495317141104132,0.43242127919132295,0.7783537715332578,0.6964941814490946,0.6391961080110268,0.33271604836143404,0.5837991644520895,0.42495777101125815
Upper Primary School Rijaula,BUDAUN,7,7,829,0.15539695946574786,0.158918096692302,0.46960788949171955,0.5007043975743038,0.10291086898910687,0.0981094449000514,0.16177646242184718,0.1833709647525626
Upper Primary School Sarahan Bujurg,FATEHPUR,7,7,829,10.339537039840994,10.250325128815915,11.116350080474932,10.954031532568274,10.246218368035162,10.169613579603046,11.49526323374969,11.349023196049263
Upper Primary School Urouliya,BUDAUN,7,7,829,0.6854348592810344,0.6807974530759233,1.2323915899023024,1.2029654935194276,0.5999549046264371,0.5986028400467213,1.6105711069792317,1.5533095097358138
"Upper Primary School, Khadui",SONBHADRA,7,7,739,0.42996688305661235,0.43908148184483753,1.2543610718694622,1.0787705217703185,0.44537923701581,0.5592022675257238,1.8451876408063923,1.747266583024118
Varansi Badagaon Gajapur,VARANASI,6,6,641,0.37969663864459285,0.24214580861750443,2.5029207245869056,2.6445202351065076,0.036014926493421584,0.03751926256553081,3.166138364918106,3.0497593401752394
Varansi Chirai Gaon  Gathiya Jairampur,VARANASI,7,7,728,0.5437959759120188,0.5161227091590206,0.8222941331565298,1.1672943738880563,0.6768103347883986,0.6429717729667931,1.073972457579425,1.12096490487274
Varansi Chirai Gaon Chhahi,VARANASI,6,6,643,2.6193267221576315,3.172713847950226,1.8959202013278076,1.9523776915915831,2.4339288733188407,2.9534775451328654,1.9834303057771612,2.10594446294733
Varansi Cholapur Chaubepur,VARANASI,6,6,713,4.970823911657265,4.9092599932530465,5.171400165623297,6.495265062029297,4.900610743437069,4.805530001643293,5.479674359601958,7.007839127607467
Varansi Cholapur Munari,VARANASI,6,6,670,1.6193364827830703,1.3032010691020606,1.2511892918077931,1.2203161267085476,1.576071110736803,1.1776413401196804,0.7485399388800974,0.7639508036777075
Varansi Harahua Bhaithauli,VARANASI,6,6,711,0.40644338104383065,0.43097964302529335,0.6940017356882336,0.5940938336689909,0.42045740577328355,0.34505595940365796,0.5453341442521925,0.507266369150207
Varansi Harahua Gurwat,VARANASI,7,7,763,0.8416083241397223,0.8254327976481319,3.3233211755867855,3.308993709612453,0.8167983918528767,0.854941813119247,5.907968362198379,6.03843696515438
Varansi Harahua Kakalpur,VARANASI,5,5,584,2.045694448888726,2.6403116492407523,1.9582258687108967,2.636364948953701,1.996856439575467,2.525890707867442,1.2598410810766028,0.4610726149425904
Varansi Harahua Shivrampur,VARANASI,6,6,699,1.1943905552892229,0.5318242567045617,1.4164480003748665,1.0010097681223744,1.3769339974975365,0.719931416768455,1.8089968014417495,1.5558862183589028
Varansi Harahua Sulemapur,VARANASI,6,6,710,0.3673519163902175,0.34601687563449157,0.6254831223090683,0.7199005867219987,0.20669866710951149,0.2014470592650362,0.7214506485532971,0.7181798735199741
Varansi Pindara Gajendra,VARANASI,7,7,725,0.6114757202002771,0.5184450219727708,1.0719773704659492,1.1254863111704019,0.3653193633190189,0.331318240561241,0.5866873019852828,0.5520672088840275
Varansi Pindara Molanapur,VARANASI,6,6,661,1.0587514753938558,1.075520773322989,1.2381956046494857,1.2166307252752788,1.3263096254785136,1.3195453048557084,0.9608999770594616,0.9132678743713677
Veterinary Hospital Shahjahanpur,MEERUT,7,7,829,0.17418412040085032,0.14395866989038952,0.1949739266313742,0.15863793944045168,0.28992677543545275,0.21265512006202977,0.6560463498849577,0.5397016309466082
"Vikash Khand Parisar, Itwa",SIDDHARTHNAGAR,7,7,746,0.4724654919917006,0.3368166415920255,0.5830792735095915,0.5075632100334283,0.456134203258634,0.33708732877107483,1.1637996145315896,1.0464507354988741
primary school Chaura khurd,SAHARANPUR,7,7,829,0.2605471414066088,0.24743354001596002,0.9062858048662789,0.9367524406041073,0.14354487880063962,0.09688135510983717,0.9016266235939834,0.8575305869701012
primary school jalalpura,SAHARANPUR,3,3,247,0.7100206265166907,0.5406520736515341,1.2077882926962245,1.293025058671184,0.566013361550784,0.42258396334952064,1.3121452325623228,1.155348188859099
primary school kapasi,SAHARANPUR,7,7,829,0.5297372115743404,0.367385835467046,0.9823515634998004,1.1062401346505355,0.7273485449816771,0.4952465029729637,1.3374270872138565,1.438151687683088
