gwl_station,src_station,dist_km
"Primary / Composite School, Chiraudi",Barut ARG,41.285630498088615
"Primary / Composite School, Jainpur",Daulla ARG,24.975900993205006
"Primary / Composite School, Jainpur",Barut ARG,25.130671341334068
"Primary / Composite School, Jainpur",RAMALA ARG,25.89917195152747
"Primary / Composite School, Jasad",RAMALA ARG,25.877284285949504
"Primary / Composite School, Jasad",Barut ARG,25.878354713976954
"Primary / Composite School, Jasad",Daulla ARG,26.34892443070622
"Primary / Composite School, Mahalaka",Lalukhedi ARG,47.804739150773095
"Primary / Composite School, Mahalaka",Daulla ARG,48.723788302919175
"Primary / Composite School, Mahalaka",RAMALA ARG,49.53459851406787
"Primary / Composite School, Mohaddinpur",Sarauli ARG,28.36104288391461
"Primary / Composite School, Mohaddinpur",Daulla ARG,32.58725239191537
"Primary / Composite School, Mohaddinpur",Barut ARG,43.617967716436276
"Primary / Composite School, Pepala",Daulla ARG,29.87696411005766
"Primary / Composite School, Pepala",Sarauli ARG,33.955436580823154
"Primary / Composite School, Pepala",Barut ARG,37.67633467173264
"Primary / Composite School, Saradhana Block Office",Daulla ARG,33.405870858542905
"Primary / Composite School, Saradhana Block Office",RAMALA ARG,33.82215064765087
"Primary / Composite School, Saradhana Block Office",Barut ARG,34.30210101139036
Primary School  Bihasara,Lower Khajuri RB Canal,27.68428144426241
Primary School  Bihasara,Meja Dam Gate -1,31.449758547388434
Primary School  Bihasara,SIRSI Dam Gate -1,39.013191113505584
Primary School  Biraura,Lower Khajuri RB Canal,22.064747725307864
Primary School  Biraura,Meja Dam Gate -1,38.4163336215314
Primary School  Biraura,Dhekwan RB Canal,38.86541725395453
Primary School  Maharaji,Pathar Dewa,48.72726577221796
Primary School  Maharaji,Bhaluani,53.07412479657072
Primary School  Maharaji,Mahrajganj_1,66.71868892007976
Primary School Ashadh,Lower Khajuri RB Canal,26.570754545469725
Primary School Ashadh,Jirgo AWS,27.74938795243643
Primary School Ashadh,Dhekwan RB Canal,28.817457433830672
Primary School Babura,Lower Khajuri RB Canal,22.162671397966726
Primary School Babura,Meja Dam Gate -1,38.36484553983492
Primary School Babura,Dhekwan RB Canal,38.97594394549549
Primary School Baijnathpur,Pathar Dewa,61.36449106462178
Primary School Baijnathpur,Bhaluani,65.88370966916777
Primary School Baijnathpur,Mahrajganj_1,70.30919172084516
Primary School Bargdhi,Pathar Dewa,54.80708409085748
Primary School Bargdhi,Bhaluani,63.11894359435505
Primary School Bargdhi,Mahrajganj_1,76.66901992707012
Primary School Bhata Diha,Mahrajganj_1,23.6906580670815
Primary School Bhata Diha,Atraulia,29.559333340371758
Primary School Bhata Diha,Bhaluani,57.54675880289006
Primary School Bilona,Rasin Dam,86.95782993005133
Primary School Bilona,Rangwa Dam (ARG+AWLR),86.96426966099905
Primary School Bilona,Gunta Dam,98.28769354027455
Primary School Campus Aurangabad,Mahrajganj_1,46.56656549200785
Primary School Campus Aurangabad,Atraulia,48.23689433431411
Primary School Campus Aurangabad,Lower Khajuri RB Canal,96.25236038913836
Primary School Campus Powai,Atraulia,27.69010944821251
Primary School Campus Powai,Mahrajganj_1,39.771893036703354
Primary School Campus Powai,Bhaluani,105.66747724173464
Primary School Campus Sikraura,Mahrajganj_1,58.80855911909354
Primary School Campus Sikraura,Atraulia,66.42560108686872
Primary School Campus Sikraura,Jirgo AWS,77.68090923057528
Primary School Charkonwa,Nagwa Dam Gate -1,10.156951578932098
Primary School Charkonwa,Bhainsora Canal,10.559384956790742
Primary School Charkonwa,Dhandhraul Dam Gate -3,16.267019819945936
Primary School Chobla,Daulla ARG,21.162970866952833
Primary School Chobla,Sarauli ARG,27.74649763767956
Primary School Chobla,Barut ARG,29.85680898801611
Primary School Didhai,Atraulia,81.5363434130839
Primary School Didhai,Mahrajganj_1,94.55173932529512
Primary School Didhai,Pathar Dewa,119.80241195674591
Primary School Dohriya,Atraulia,60.62339220268061
Primary School Dohriya,Mahrajganj_1,61.216206634482596
Primary School Dohriya,Bhaluani,67.09896098486622
Primary School English Medium Qutubpur Labdauna,Saharanpur ARG,11.663149715406345
Primary School English Medium Qutubpur Labdauna,Kalsia ARG,31.35571801205857
Primary School English Medium Qutubpur Labdauna,Gangroo ARG,35.7856209611117
Primary School Gudha,Utari Dam,27.634944146571446
Primary School Gudha,Bandai Dam,30.322881671836125
Primary School Gudha,Bhaoni Dam-1,34.725269079257615
Primary School Harinahpur,Lower Khajuri RB Canal,7.368896377357052
Primary School Harinahpur,Dhekwan RB Canal,21.096066426882437
Primary School Harinahpur,Jirgo AWS,33.91732405735744
Primary School Harivanshpur,Pathar Dewa,107.26857542637956
Primary School Harivanshpur,Atraulia,117.03448787170417
Primary School Harivanshpur,Bhaluani,120.03492594820044
Primary School Jagdishpur Pratham,Pathar Dewa,64.80905411693692
Primary School Jagdishpur Pratham,Bhaluani,71.30578939469999
Primary School Jagdishpur Pratham,Mahrajganj_1,76.4702291613461
Primary School Jainpur,Pathar Dewa,59.410939624270235
Primary School Jainpur,Bhaluani,67.52896960113453
Primary School Jainpur,Mahrajganj_1,78.07722733808136
Primary School Jairampur,Lakheri Dam ARG+AWLR,93.80694110790736
Primary School Jairampur,Lahchura ARG + D/S,94.67944548888143
Primary School Jairampur,Pathari Dam,101.2998590982786
Primary School Jamunia,Lower Khajuri RB Canal,18.290689541315544
Primary School Jamunia,Meja Dam Gate -1,19.997237209737644
Primary School Jamunia,SIRSI Dam Gate -1,25.878577027203065
Primary School Jatmujheda,Lalukhedi ARG,35.04143714969135
Primary School Jatmujheda,RAMALA ARG,58.05553741391753
Primary School Jatmujheda,Saharanpur ARG,59.79137583545892
Primary School Karwal,Bhaluani,31.045612221710602
Primary School Karwal,Mahrajganj_1,37.72501358693187
Primary School Karwal,Pathar Dewa,49.52288492367056
Primary School Keshawpur Pratham,Atraulia,56.387220352364025
Primary School Keshawpur Pratham,Mahrajganj_1,57.43616324851694
Primary School Keshawpur Pratham,Bhaluani,67.11898062526637
Primary School Kucharam,Gunta Dam,25.295470219005743
Primary School Kucharam,Rangwa Dam (ARG+AWLR),33.81685710951357
Primary School Kucharam,Rasin Dam,33.81709029613831
Primary School Kurdi,RAMALA ARG,11.435287169671687
Primary School Kurdi,Barut ARG,16.706750699460887
Primary School Kurdi,Daulla ARG,30.94373241832054
Primary School Madari,Rasin Dam,98.54434848162198
Primary School Madari,Rangwa Dam (ARG+AWLR),98.55167243263489
Primary School Madari,Gunta Dam,119.44346856306174
Primary School Mainhe hardo,Atraulia,93.3814546293099
Primary School Mainhe hardo,Mahrajganj_1,107.53235557173252
Primary School Mainhe hardo,Pathar Dewa,133.11562676617683
Primary School Masuri,Sarauli ARG,22.549097026398183
Primary School Masuri,Daulla ARG,41.39236882291363
Primary School Masuri,Barut ARG,55.55486158062371
Primary School Mohammadpur Gurjar,Saharanpur ARG,29.065559381738705
Primary School Mohammadpur Gurjar,Lalukhedi ARG,30.343619005213487
Primary School Mohammadpur Gurjar,RAMALA ARG,53.25646713662324
Primary School Nandapur,Rasin Dam,98.26085801960495
Primary School Nandapur,Rangwa Dam (ARG+AWLR),98.26751575565832
Primary School Nandapur,Gunta Dam,110.60816781101045
Primary School No. 1 Barawad,Barut ARG,8.351686887166842
Primary School No. 1 Barawad,Daulla ARG,8.941267914762669
Primary School No. 1 Barawad,RAMALA ARG,18.36656206363169
"Primary School No.1, Bitaoda",RAMALA ARG,18.22545919010257
"Primary School No.1, Bitaoda",Barut ARG,24.76822327794426
"Primary School No.1, Bitaoda",Lalukhedi ARG,24.94370082103851
Primary School Odaraha,Atraulia,18.011307065487674
Primary School Odaraha,Mahrajganj_1,38.48179772788851
Primary School Odaraha,Bhaluani,101.04733037700073
Primary School Pinna,Lalukhedi ARG,18.131414649221224
Primary School Pinna,RAMALA ARG,43.38678418619665
Primary School Pinna,Saharanpur ARG,53.006583704833986
Primary School Radnool Azizpur,Sarauli ARG,143.82095767631458
Primary School Rathoda,RAMALA ARG,7.029105230289215
Primary School Rathoda,Barut ARG,10.612540685133196
Primary School Rathoda,Daulla ARG,25.073622974989327
"Primary School Sahjanwa , Pratham Pipra",Atraulia,53.17624143690907
"Primary School Sahjanwa , Pratham Pipra",Mahrajganj_1,55.39612065933014
"Primary School Sahjanwa , Pratham Pipra",Bhaluani,69.37792702260685
Primary School Salawa,Lalukhedi ARG,34.18655818294182
Primary School Salawa,RAMALA ARG,37.47566575358848
Primary School Salawa,Barut ARG,41.21402183881083
Primary School Sanda-Sanee,Gunta Dam,40.68231118514003
Primary School Sanda-Sanee,Rasin Dam,42.17270108717093
Primary School Sanda-Sanee,Rangwa Dam (ARG+AWLR),42.17549578183308
Primary School Shekhpuri,Daulla ARG,27.542993303603673
Primary School Shekhpuri,Sarauli ARG,32.64166645131094
Primary School Shekhpuri,Barut ARG,35.28697647677667
Primary School Sonda,Sarauli ARG,17.75583580972596
Primary School Sonda,Daulla ARG,27.417287955655105
Primary School Sonda,Barut ARG,40.628908030737094
Primary School chandsina,Lalukhedi ARG,29.16966201277919
Primary School chandsina,RAMALA ARG,38.362716658374644
Primary School chandsina,Barut ARG,44.139424840897014
Primary School kakrehwa,Pathar Dewa,115.03546257065518
Primary School kakrehwa,Atraulia,121.75800196343938
Primary School kakrehwa,Bhaluani,127.61860708847517
"Primary School,  Todarpur",Jirgo AWS,24.464162460468064
"Primary School,  Todarpur",Dhekwan RB Canal,31.027351041133095
"Primary School,  Todarpur",Garai RB Canal,32.00911627510984
"Primary School, Anrabali",Daulla ARG,29.357775087905612
"Primary School, Anrabali",Sarauli ARG,35.79045118969327
"Primary School, Anrabali",Barut ARG,35.91457186502111
"Primary School, Asara Bighawati",RAMALA ARG,4.021694245040181
"Primary School, Asara Bighawati",Barut ARG,15.220323230619561
"Primary School, Asara Bighawati",Daulla ARG,27.66200654907303
"Primary School, Badagaon bharati form",Khaprar Canal,13.062895429901296
"Primary School, Badagaon bharati form",Parichha Dam,20.611374209223033
"Primary School, Badagaon bharati form",Dongri_1,44.66861409109559
"Primary School, Baghpokhar",Dongia Canal Inlet,20.898592381402167
"Primary School, Baghpokhar",Dhekwan RB Canal,24.428002963726577
"Primary School, Baghpokhar",Ahraura Canal,29.739378004283143
"Primary School, Bamhauri",Lahchura ARG + D/S,5.967644840398087
"Primary School, Bamhauri",Lakheri Dam ARG+AWLR,9.9023093974477
"Primary School, Bamhauri",Pahari Dam,12.440797933120049
"Primary School, Bamhoori Khurd",Lahchura ARG + D/S,39.978752004665864
"Primary School, Bamhoori Khurd",Pahari Dam,40.624571783200764
"Primary School, Bamhoori Khurd",Sizar Dam,50.47774267436679
"Primary School, Bandpur",Daulla ARG,11.33496348330033
"Primary School, Bandpur",Sarauli ARG,14.3533328088106
"Primary School, Bandpur",Barut ARG,24.204121791842084
"Primary School, Bartha Lala",Bhaluani,15.611897000087492
"Primary School, Bartha Lala",Bhatpar Rani_1,17.7596638235797
"Primary School, Bartha Lala",Pathar Dewa,35.94321515445851
"Primary School, Basti",Pathari Dam,72.07755950234599
"Primary School, Basti",Parichha Dam,72.39556424054362
"Primary School, Basti",Lakheri Dam ARG+AWLR,72.70495626191689
"Primary School, Belatal",Pahari Dam,27.137859356642025
"Primary School, Belatal",Lahchura ARG + D/S,27.718241920536514
"Primary School, Belatal",Sizar Dam,36.88153704877649
"Primary School, Belaukh",Atraulia,81.09286923708376
"Primary School, Belaukh",Mahrajganj_1,91.13868263008119
"Primary School, Belaukh",Pathar Dewa,106.56066314953723
"Primary School, Bgra khisani bujurg",Pathari Dam,25.51758228861047
"Primary School, Bgra khisani bujurg",Barwar Canal,25.622285951172525
"Primary School, Bgra khisani bujurg",Parichha Dam,27.19596662172819
"Primary School, Bhadauda",Daulla ARG,20.608293398852418
"Primary School, Bhadauda",Barut ARG,26.551470236744066
"Primary School, Bhadauda",RAMALA ARG,31.67758491756554
"Primary School, Bhagwanpur",RAMALA ARG,8.410456005084665
"Primary School, Bhagwanpur",Barut ARG,10.773243542199113
"Primary School, Bhagwanpur",Daulla ARG,20.93003600313467
"Primary School, Bhalsona",Barut ARG,25.871798835852452
"Primary School, Bhalsona",RAMALA ARG,25.872534656707476
"Primary School, Bhalsona",Daulla ARG,26.34231115174783
"Primary School, Bhartpura",Utari Dam,36.99762057962723
"Primary School, Bhartpura",Dhukawan ARG + D/S,38.45984551054123
"Primary School, Bhartpura",Bhaoni Dam-1,39.590581113868716
"Primary School, Bilata",Utari Dam,3.8230523786333177
"Primary School, Bilata",Bhaoni Dam-1,8.494308934583575
"Primary School, Bilata",Dhukawan ARG + D/S,53.19213636032108
"Primary School, Block Office",Sarauli ARG,10.235550218222583
"Primary School, Block Office",Daulla ARG,14.300666664032462
"Primary School, Block Office",Barut ARG,27.920210702790786
"Primary School, Bodha",RAMALA ARG,11.916149897973721
"Primary School, Bodha",Barut ARG,20.283879075119962
"Primary School, Bodha",Lalukhedi ARG,34.63715868624834
"Primary School, Bohra",Parichha Dam,95.32230472337876
"Primary School, Bohra",Pathari Dam,95.74664145504829
"Primary School, Bohra",Lakheri Dam ARG+AWLR,95.74990514402927
"Primary School, Brahmpur",Bhaluani,29.427395645531433
"Primary School, Brahmpur",Pathar Dewa,32.72408581571367
"Primary School, Brahmpur",Bhatpar Rani_1,53.505748860435595
"Primary School, Chariya Bujrag",Pathar Dewa,21.109818187652017
"Primary School, Chariya Bujrag",Bhaluani,30.204080679368346
"Primary School, Chariya Bujrag",Bhatpar Rani_1,48.17700741368888
"Primary School, Chiplatha",Parichha Dam,18.06364147366564
"Primary School, Chiplatha",Khaprar Canal,27.18299681803957
"Primary School, Chiplatha",Pathari Dam,27.496235992614626
"Primary School, Dagarpur Tigadi",Sarauli ARG,3.1730666592037124
"Primary School, Dagarpur Tigadi",Daulla ARG,20.710669725230748
"Primary School, Dagarpur Tigadi",Barut ARG,34.83550266316422
"Primary School, Dera Devra bujurg",Pathari Dam,37.905189790869
"Primary School, Dera Devra bujurg",Lakheri Dam ARG+AWLR,37.97865508187127
"Primary School, Dera Devra bujurg",Parichha Dam,45.51440804753258
"Primary School, Dewari",Lakheri Dam ARG+AWLR,79.09982471328459
"Primary School, Dewari",Pathari Dam,80.23847976766385
"Primary School, Dewari",Parichha Dam,83.04015757406215
"Primary School, Dhanaura",Lakheri Dam ARG+AWLR,38.03998168558888
"Primary School, Dhanaura",Pathari Dam,42.74921635053583
"Primary School, Dhanaura",Lahchura ARG + D/S,44.446574802505
"Primary School, Dhanaura Tikari",RAMALA ARG,17.179355535303923
"Primary School, Dhanaura Tikari",Barut ARG,21.908782392662093
"Primary School, Dhanaura Tikari",Daulla ARG,28.183814368837226
"Primary School, Dhankharpur",Atraulia,96.71830426827104
"Primary School, Dhankharpur",Mahrajganj_1,113.01238573940287
"Primary School, Dhankharpur",Bhaluani,146.45127583179013
"Primary School, Dhikana",Barut ARG,5.368626026259885
"Primary School, Dhikana",Daulla ARG,12.914003963646849
"Primary School, Dhikana",RAMALA ARG,17.754340787018876
"Primary School, Evani",Lakheri Dam ARG+AWLR,7.247366457926083
"Primary School, Evani",Lahchura ARG + D/S,13.350022667905495
"Primary School, Evani",Pathari Dam,20.308471518691295
"Primary School, Gaidaira",Bhaoni Dam-1,7.965925809180674
"Primary School, Gaidaira",Utari Dam,12.960605661248477
"Primary School, Gaidaira",Dhukawan ARG + D/S,38.757876710577236
"Primary School, Garher",Lakheri Dam ARG+AWLR,71.67314005914511
"Primary School, Garher",Pathari Dam,75.0252621633438
"Primary School, Garher",Lahchura ARG + D/S,77.44650689798473
"Primary School, Gauripur Javahar Nagar",Daulla ARG,8.36799670869341
"Primary School, Gauripur Javahar Nagar",Barut ARG,14.563430365047752
"Primary School, Gauripur Javahar Nagar",Sarauli ARG,25.16648108958404
"Primary School, Gotaka",RAMALA ARG,25.059132249245433
"Primary School, Gotaka",Barut ARG,25.878546452662146
"Primary School, Gotaka",Daulla ARG,27.228497536453762
"Primary School, Gursarai tahrauli tahshil",Pathari Dam,12.883641816956706
"Primary School, Gursarai tahrauli tahshil",Parichha Dam,20.929177864463
"Primary School, Gursarai tahrauli tahshil",Lakheri Dam ARG+AWLR,23.330771619790372
"Primary School, Jhaaro Kalan",Rihand Dam_1,14.658876298626893
"Primary School, Jhaaro Kalan",OBRA AWS,34.26503484704755
"Primary School, Jhaaro Kalan",Dhandhraul Dam Gate -3,47.62282626652471
"Primary School, Jogehthi",Daulla ARG,33.011105596065946
"Primary School, Jogehthi",Barut ARG,38.40859912234743
"Primary School, Jogehthi",Sarauli ARG,40.10776390190674
"Primary School, Jogiya Khera",RAMALA ARG,12.227678323522008
"Primary School, Jogiya Khera",Lalukhedi ARG,20.98975471534896
"Primary School, Jogiya Khera",Barut ARG,23.000328174770303
"Primary School, Johadi",Barut ARG,8.426668936430005
"Primary School, Johadi",Daulla ARG,12.194195758524987
"Primary School, Johadi",RAMALA ARG,15.987495555195318
"Primary School, Kailgwan",Bhaoni Dam-1,8.04032667867244
"Primary School, Kailgwan",Utari Dam,11.73654220119414
"Primary School, Kailgwan",Saprar Dam (ARG),53.24813797519163
"Primary School, Kakadipur",RAMALA ARG,2.1089469333621693
"Primary School, Kakadipur",Barut ARG,15.139295943032455
"Primary School, Kakadipur",Daulla ARG,28.635125066606033
"Primary School, Kakaurkala",Barut ARG,11.907183916868263
"Primary School, Kakaurkala",RAMALA ARG,13.998562595946613
"Primary School, Kakaurkala",Daulla ARG,24.865718802585715
"Primary School, Kalan Bar Devran",Utari Dam,17.667660262133413
"Primary School, Kalan Bar Devran",Bhaoni Dam-1,18.864144735606246
"Primary School, Kalan Bar Devran",Dhukawan ARG + D/S,37.33488602486259
"Primary School, Kalani Khurad",Mahrajganj_1,53.268016942700264
"Primary School, Kalani Khurad",Bhaluani,54.38310145415225
"Primary School, Kalani Khurad",Atraulia,56.907794081978686
"Primary School, Kantit",Lower Khajuri RB Canal,12.65435130246654
"Primary School, Kantit",Dhekwan RB Canal,29.65148415044108
"Primary School, Kantit",Meja Dam Gate -1,32.13329603580812
"Primary School, Kaparwar",Bhaluani,11.322739959581897
"Primary School, Kaparwar",Bhatpar Rani_1,35.28021713065401
"Primary School, Kaparwar",Pathar Dewa,38.701467410222584
"Primary School, Karasdev Mandir",Dhukawan ARG + D/S,23.596905698486896
"Primary School, Karasdev Mandir",Dongri_1,30.39905757275994
"Primary School, Karasdev Mandir",Khaprar Canal,33.07596037911799
"Primary School, Kevtam",Nagwa Dam Gate -1,6.12947846889086
"Primary School, Kevtam",Dhandhraul Dam Gate -3,17.711820828354167
"Primary School, Kevtam",Bhainsora Canal,20.81373956023053
"Primary School, Khandeura",Rangwa Dam (ARG+AWLR),12.293455241602617
"Primary School, Khandeura",Rasin Dam,12.293732101790294
"Primary School, Khandeura",Gunta Dam,58.53927603524643
"Primary School, Khiriya",Parichha Dam,28.042566512857253
"Primary School, Khiriya",Pathari Dam,29.207772710723436
"Primary School, Khiriya",Lakheri Dam ARG+AWLR,36.10655544280613
"Primary School, Khujurahokhurd",Lakheri Dam ARG+AWLR,71.67314005914511
"Primary School, Khujurahokhurd",Pathari Dam,75.0252621633438
"Primary School, Khujurahokhurd",Lahchura ARG + D/S,77.44650689798473
"Primary School, Kodai",Lower Khajuri RB Canal,38.86779109510285
"Primary School, Kodai",Jirgo AWS,44.048563324046626
"Primary School, Kodai",Dhekwan RB Canal,45.178612408456175
"Primary School, Koilar",Lower Khajuri RB Canal,38.55165808495124
"Primary School, Koilar",Jirgo AWS,45.36611345263487
"Primary School, Koilar",Dhekwan RB Canal,45.66082316068404
"Primary School, Kritikhand",Rasin Dam,76.7046336154319
"Primary School, Kritikhand",Rangwa Dam (ARG+AWLR),76.71115564154292
"Primary School, Kritikhand",Gunta Dam,90.28366407455982
"Primary School, Leharthkurpura",Khaprar Canal,20.967478763388723
"Primary School, Leharthkurpura",Dhukawan ARG + D/S,26.896573958367146
"Primary School, Leharthkurpura",Dongri_1,27.62361720157161
"Primary School, Manupura",Bhaoni Dam-1,17.49029872401921
"Primary School, Manupura",Utari Dam,17.50967674213543
"Primary School, Manupura",Dhukawan ARG + D/S,35.836367829738066
"Primary School, Marry",Khaprar Canal,11.109955876112688
"Primary School, Marry",Parichha Dam,18.243608443687073
"Primary School, Marry",Dongri_1,42.83319456776002
"Primary School, Masaurakhurd",Utari Dam,25.99397062998987
"Primary School, Masaurakhurd",Bhaoni Dam-1,32.660108037381534
"Primary School, Masaurakhurd",Govind Sagar Dam,34.377613989669136
"Primary School, Mithabel",Bhaluani,26.70578068876417
"Primary School, Mithabel",Pathar Dewa,32.15582927089559
"Primary School, Mithabel",Bhatpar Rani_1,51.33522518281988
"Primary School, Motiyari, Mahuaa, Banda_1",Rasin Dam,16.723421150780784
"Primary School, Motiyari, Mahuaa, Banda_1",Rangwa Dam (ARG+AWLR),16.728955749789517
"Primary School, Motiyari, Mahuaa, Banda_1",Gunta Dam,64.30127819428577
"Primary School, Narokhar",Dhandhraul Dam Gate -3,2.433386907476224
"Primary School, Narokhar",Bhainsora Canal,17.505470848158993
"Primary School, Narokhar",Nagwa Dam Gate -1,21.60174020165289
"Primary School, Narouiya Daamar",Dhandhraul Dam Gate -3,37.6261440708184
"Primary School, Narouiya Daamar",Nagwa Dam Gate -1,38.47324944220864
"Primary School, Narouiya Daamar",Rihand Dam_1,39.28847046523627
"Primary School, Nota",Pathari Dam,9.454780696879812
"Primary School, Nota",Parichha Dam,17.947268052082933
"Primary School, Nota",Barwar Canal,23.02926315647356
"Primary School, Pachar",Parichha Dam,5.518522913032792
"Primary School, Pachar",Khaprar Canal,28.12040353119863
"Primary School, Pachar",Pathari Dam,31.87445591371855
"Primary School, Padra",Saprar Dam (ARG),21.522377905608135
"Primary School, Padra",Barwar Canal,24.163545973639312
"Primary School, Padra",Pathari Dam,30.407808377230754
"Primary School, Pakarhut",Bhainsora Canal,9.693733724640502
"Primary School, Pakarhut",Nagwa Dam Gate -1,10.576339386030625
"Primary School, Pakarhut",Naugarh Dam ARG + Gate,16.994106464593024
"Primary School, Pali",Lalukhedi ARG,64.88158788283457
"Primary School, Pali",Daulla ARG,67.14496927754044
"Primary School, Pali",RAMALA ARG,69.8928727467172
"Primary School, Paraon",Bhaoni Dam-1,13.826362607758067
"Primary School, Paraon",Utari Dam,20.202102585936036
"Primary School, Paraon",Dhukawan ARG + D/S,32.237030959758954
"Primary School, Pashu palan Vibhag Masuri",Daulla ARG,50.86294356182816
"Primary School, Pashu palan Vibhag Masuri",Sarauli ARG,55.50294095733276
"Primary School, Pashu palan Vibhag Masuri",Barut ARG,55.510904724508265
"Primary School, Purakalan, Talbehat, Lalitpur_1",Bhaoni Dam-1,23.280127867820784
"Primary School, Purakalan, Talbehat, Lalitpur_1",Dhukawan ARG + D/S,29.764673898980938
"Primary School, Purakalan, Talbehat, Lalitpur_1",Utari Dam,31.753870943957335
"Primary School, R.K.Inter college",Barut ARG,9.162608048923415
"Primary School, R.K.Inter college",RAMALA ARG,14.189804517372243
"Primary School, R.K.Inter college",Daulla ARG,21.668263054175632
"Primary School, Radhana",Sarauli ARG,59.185637949952245
"Primary School, Radhana",Daulla ARG,62.468228387799044
"Primary School, Radhana",Barut ARG,70.67339033573437
"Primary School, Safpuram Chandpur",Lalukhedi ARG,64.39175015378878
"Primary School, Safpuram Chandpur",Daulla ARG,67.63345185245655
"Primary School, Safpuram Chandpur",RAMALA ARG,69.93720129369262
"Primary School, Saina",Lahchura ARG + D/S,41.99387377451401
"Primary School, Saina",Lakheri Dam ARG+AWLR,44.63057988873983
"Primary School, Saina",Pahari Dam,50.50391649327417
"Primary School, Salarpur Jalalpur",Daulla ARG,45.985764114426615
"Primary School, Salarpur Jalalpur",Sarauli ARG,48.442206134217145
"Primary School, Salarpur Jalalpur",Barut ARG,52.38231070484088
"Primary School, Salhepur",Rasin Dam,93.31267852717376
"Primary School, Salhepur",Rangwa Dam (ARG+AWLR),93.31989823586231
"Primary School, Salhepur",Gunta Dam,113.07440161772695
"Primary School, Sangholi taga",Sarauli ARG,100.64403960143979
"Primary School, Sangholi taga",Daulla ARG,106.03162002357035
"Primary School, Sangholi taga",Barut ARG,113.97988881980936
"Primary School, Sanori",Dhukawan ARG + D/S,20.287307795362125
"Primary School, Sanori",Bhaoni Dam-1,27.157033051137525
"Primary School, Sanori",Dongri_1,31.499396763265526
"Primary School, Sarwa",Khaprar Canal,15.274476647853977
"Primary School, Sarwa",Dongri_1,18.275801940650457
"Primary School, Sarwa",Dhukawan ARG + D/S,24.26538356672927
"Primary School, Shekhar",Dhukawan ARG + D/S,19.168100278575153
"Primary School, Shekhar",Dongri_1,23.09837230283854
"Primary School, Shekhar",Khaprar Canal,27.272076921018268
"Primary School, Shivpur",Jirgo AWS,7.5398853909180525
"Primary School, Shivpur",Dhekwan RB Canal,14.236408466364693
"Primary School, Shivpur",Ahraura Canal,17.9005215371533
"Primary School, Silana",RAMALA ARG,7.189563549972829
"Primary School, Silana",Barut ARG,8.805993850949797
"Primary School, Silana",Daulla ARG,23.27416929980215
"Primary School, Sindhan Kalan",Rasin Dam,70.88064903695707
"Primary School, Sindhan Kalan",Rangwa Dam (ARG+AWLR),70.88787582036707
"Primary School, Sindhan Kalan",Gunta Dam,93.2324749669814
"Primary School, Sirasi",Nagwa Dam Gate -1,8.412289021345673
"Primary School, Sirasi",Dhandhraul Dam Gate -3,14.218139456932825
"Primary School, Sirasi",Bhainsora Canal,15.84342687228068
"Primary School, Sirjam",Pathar Dewa,15.216721449923135
"Primary School, Sirjam",Bhaluani,15.867851261511584
"Primary School, Sirjam",Bhatpar Rani_1,33.3149042172589
"Primary School, Sultanpur_1",Lalukhedi ARG,17.545686787338184
"Primary School, Sultanpur_1",RAMALA ARG,24.396846897703835
"Primary School, Sultanpur_1",Barut ARG,33.23861886301374
"Primary School, Surikalan",Utari Dam,1.575108817049133
"Primary School, Surikalan",Bhaoni Dam-1,9.63235334298071
"Primary School, Surikalan",Dhukawan ARG + D/S,52.64335037518938
"Primary School, Tewalagarhi",RAMALA ARG,17.69695983431073
"Primary School, Tewalagarhi",Barut ARG,21.39962542939467
"Primary School, Tewalagarhi",Daulla ARG,26.949755994187154
"Primary School, Tilaura",Atraulia,93.05903090395927
"Primary School, Tilaura",Mahrajganj_1,105.09237115187032
"Primary School, Tilaura",Pathar Dewa,122.64344925749046
"Primary School, Vansha Gram Panchayt",Govind Sagar Dam,27.24617537073922
"Primary School, Vansha Gram Panchayt",Utari Dam,35.56180062603251
"Primary School, Vansha Gram Panchayt",Bhaoni Dam-1,41.60140192207203
"Primary School, Vijaypura",Govind Sagar Dam,26.855251451569636
"Primary School, Vijaypura",Utari Dam,32.468535349213155
"Primary School, Vijaypura",Bhaoni Dam-1,40.27590957035523
"Primary School/ Composite, Alampur",Saharanpur ARG,29.936770396137188
"Primary School/ Composite, Alampur",Lalukhedi ARG,40.67034524277925
"Primary School/ Composite, Alampur",Kalsia ARG,55.709462928403376
"Primary School/ Composite, Bhojpur Taga",Kalsia ARG,10.358560722950733
"Primary School/ Composite, Bhojpur Taga",Gangroo ARG,13.96959295680083
"Primary School/ Composite, Bhojpur Taga",Saharanpur ARG,18.088984342885926
"Primary School/ Composite, Chaappar",Saharanpur ARG,19.817165524320085
"Primary School/ Composite, Chaappar",Kalsia ARG,43.94159533895264
"Primary School/ Composite, Chaappar",Lalukhedi ARG,47.05049913170522
"Primary School/ Composite, Chittora",Lalukhedi ARG,37.14062531332811
"Primary School/ Composite, Chittora",RAMALA ARG,53.56735241388586
"Primary School/ Composite, Chittora",Barut ARG,59.947994053938935
"Primary School/ Composite, Dadheru Kaian",Lalukhedi ARG,16.480762244776074
"Primary School/ Composite, Dadheru Kaian",RAMALA ARG,43.76647012935032
